"id","title","description","cover_image"
"104","Cửu Tử","Trong cuộc tranh đấu hỗn loạn của giang hồ, Hua Chaoyang ba tuổi đã mất cha mẹ và được Shen Xuzi, trưởng môn của Hạ Vân Phủ và là một hiệp khách chuyên nghiệp cứu về. Kể từ đó, Hua Chaoyang quyết tâm trở thành hiệp khách nổi tiếng nhất toàn bộ Thần Hạ Lục Địa: một là để thực thi chính nghĩa, hành hiệp trượng nghĩa; hai là tìm kẻ thù báo thù cho cha mẹ. Nhưng sau nhiều năm luyện tập, cậu vẫn không thể phát ra bất kỳ sức mạnh nào, trở thành trò cười của cả môn phái. Vậy cậu sẽ làm sao để thực hiện ước mơ của mình?","qq-comics/thumbnails/655929.jpg"
"177","Tôi Là Vợ Tôi","Một cuốn nhật ký tình yêu học đường giữa bản thân và chính mình. Một tiếng sấm trên trời quang đãng đã đưa Thu Dịch trở về mười năm trước, đồng thời còn mang đến cho cậu một bất ngờ ngoài dự kiến, biến cậu thành tiểu thư nhà giàu — Diệp Văn. Nhưng Thu Dịch của thế giới này không vì thế mà biến mất, còn trở thành bạn cùng lớp của cậu. Một chuyện tình kỳ ảo bắt đầu từ đây~ [Được phép / Cập nhật mỗi thứ Bảy]","qq-comics/thumbnails/543343.jpg"
"59","Tinh Linh Thần Chủ","Thế giới biến động dữ dội, ngẫu nhiên xuất hiện ""Trò chơi phụ bản"" khắp nơi. Những quái vật xuất hiện tàn sát loài người một cách đẫm máu!
Họa sĩ truyện tranh mắc chứng chuunibyou Tần Du đã trải qua vô số lần các phụ bản trong giấc mơ, hiểu rõ cấp độ, kinh nghiệm chiến đấu và quy trình phụ bản. Anh ta tin mình chính là nhân vật anh hùng cứu thế!
Vậy là cuộc phiêu lưu với góc nhìn toàn tri của anh bắt đầu!","qq-comics/thumbnails/656669.jpg"
"63","Lạc Vũ Hoa Đình","[Cập nhật mỗi thứ Bảy] Năm thứ 98 của Nguyên Cảnh, hoàng đế chăm chỉ trị quốc, dân chúng an cư lạc nghiệp. Tuy nhiên, dưới bề mặt hòa bình của bốn biển, triều đình bắt đầu truy bắt ""yêu quái"" quy mô lớn. Dân tộc Y Tộc mất đi niềm tin của con người, bùng phát khủng hoảng năng lượng, tộc nhóm suy tàn. Lời tiên tri cổ xưa trở thành hy vọng duy nhất để giải quyết khủng hoảng...","qq-comics/thumbnails/656696.jpg"
"20","Thầm Yêu Đối Tượng Là Một Con Mèo","Diễn viên vô danh nhỏ bé Thẩm Yến tham gia đoàn phim ""Âm Triều"" không thù lao, thầm yêu đế vương điện ảnh Lục Từ. Trong và ngoài ống kính, anh giấu đi tình cảm dâng trào, còn Lục Từ thì nhìn thấu lòng anh và dịu dàng bảo vệ. Đối mặt với công ty ép buộc tạo chiêu trò, Thẩm Yến kiên định giữ vững nguyên tắc và kiên quyết cắt đứt, cuối cùng nhận được lời tỏ tình sâu sắc từ Lục Từ. Mối tình đơn phương dốc hết lòng này kết thúc viên mãn trong sự đón nhận lẫn nhau, ngọt ngào xen lẫn đau thương khiến người ta mê mẩn!","qq-comics/thumbnails/657185.jpg"
"164","Thirteen Blades of Joy","Bộ phim truyền hình võ hiệp cổ trang giả tưởng quy mô lớn ""Thirteen Blades of Joy"" kể về câu chuyện cảm động của một cậu bé quyết tâm trở thành Đại☆Anh☆Hùng và vì điều đó mà đổ bao nước mắt, mồ hôi và trí tuệ. [Cập nhật hàng tuần theo xác suất, hoàn toàn dựa vào duyên phận. Xin lưu ý]

Nhóm đọc QQ
Nhóm 1: 220745517 (đã giải tán)
Nhóm 2: 979769641
Nhóm 3: 539432942","qq-comics/thumbnails/548781.jpg"
"108","Sát Thủ Cấp SSS Trở Lại","Trong thế giới hỗn loạn sau khi trò chơi ""Ma Vực Chinh Đồ"" xâm nhập vào thực tại, Mạc Bắc là lực lượng nòng cốt trong liên quân nhân loại, dẫn dắt đội nhóm nhiều lần tiêu diệt các Ma Vương có thể liên tục hồi sinh. Nhưng trong một trận chiến, cả quỷ và người đều mất đi chiến lực hàng đầu, máu của Ma Vương và Mạc Bắc hòa lẫn vào nhau. Rồi một ngày sâu trong dòng sông máu, một con quái vật nửa người nửa quỷ đã tái sinh...","qq-comics/thumbnails/655727.jpg"
"93","Li Zhi này quá lý trí.","Chuyển sinh thành Li Zhi, hoàng tử nhà Đường, vị vua tương lai Đường Cao Tông.
Chuẩn bị mở rộng lãnh thổ Đường đến tận châu Âu.
Gì cơ? Đây là thế giới Tây Du?
Đi lấy kinh, lấy cái gì chứ, ta sẽ mở rộng lãnh thổ Đường đến Linh Sơn.
Hoặc thần phục, hoặc diệt quốc.
Để ta cho ngươi thấy Đường triều biến thành Đại Đường như thế nào!
Đường Tam Tạng: Ta mất hơn mười năm đi lấy kinh, vậy mà không hề rời khỏi biên giới Đường quốc.","qq-comics/thumbnails/656167.jpg"
"44","Tôi Một Mình Chém Đổ Thế Giới Hỗn Loạn","Làm thế nào để sống sót trong thế giới hỗn loạn đầy xác sống?
Hãy học theo Lin Fan: tuân thủ pháp luật, đi làm kiếm tiền, cố gắng mua xe mua nhà, trở thành công dân xuất sắc một mình đánh bại thế giới hỗn loạn!","qq-comics/thumbnails/656838.jpg"
"122","Tinh thông Phép Phục Hồi Đột Nhiên Trở Nên Vô Địch","Bác sĩ Lăng Phàm xuyên không vào giới tu tiên. Vì tư chất tu tiên cực kém, anh không theo quy trình thăng cấp tu tiên truyền thống mà đi ngược lại, nghiên cứu sâu về phép phục hồi. Qua nhiều lần thử nghiệm, cuối cùng anh đã tinh thông phép phục hồi, nhưng phát hiện khi tinh thông phép phục hồi đến cực hạn thì đã chứng ngộ Đại Đạo, đột nhiên trở nên vô địch. Toàn bộ giới tu tiên, thậm chí cả thế lực nguyên có của linh giới và tiên giới trên cao đều sẽ bị Lăng Phàm lật đổ.","qq-comics/thumbnails/655399.jpg"
"30","Lời Nói Dối Của Cô Ấy","Để thoát khỏi người cha nuôi bạo lực, nghiện rượu và khu ổ chuột bấp bênh, cô hầu gái Sheila Godwin chủ động trở thành người thay thế tiểu thư bá tước, đến vùng đất lạnh giá phương Bắc làm người vợ thứ tư của công tước lão già dâm đãng Orcott, và dự định đầu độc ông ta vào đêm tân hôn để tránh bị tra tấn đến chết như những người vợ trước.
Tuy nhiên, ngay khi vừa đến phương Bắc, Sheila bị mắc kẹt trong hang tuyết trong tình trạng nguy cấp. Người cứu cô lại là con trai thứ hai của công tước. Đây là cơ duyên trời ban hay một kế hoạch đã được sắp đặt từ trước?","qq-comics/thumbnails/656862.jpg"
"33","Một Chiếc Gối Mây Thanh Khiết","Một quý nữ bị đâm chết, bài ca trẻ ma truyền khắp kinh thành. Hoàng đế Thuận phẫn nộ, ra lệnh Bộ Hình phá án trong vòng một tháng và sai Quốc Sư trợ giúp. Thứ trưởng Bộ Hình Diệp Thanh Hàn vốn không ưa Quốc Sư lòe loẹt lừa đảo, nhưng đành phải hợp tác phá án. Chỉ là, càng điều tra càng vướng nhiều mối liên quan. Đằng sau thủ phạm chính còn ẩn chứa một đại oan lớn diệt cả nhà trung lương, cùng cuộc tranh đoạt ngôi vị. Dưới lớp vỏ hoàn hảo của Quốc Sư còn giấu một khuôn mặt đầy sẹo—khuôn mặt mà Diệp Thanh Hàn ngưỡng mộ bao năm...","qq-comics/thumbnails/656881.jpg"
"82","Luận về Sự Tu Dưỡng Bản Thân của Một Con Ma","Sau khi chết, Cửu Mi đến Trung Tâm Tập Hợp Người Chết. Trong tay nhân viên, cậu nhận được một cuốn Hướng Dẫn Luân Hồi. Hướng dẫn đi kèm một thẻ Tích Điểm; chỉ cần tích đủ điểm, có thể luân hồi. Vậy là Cửu Mi bắt đầu làm nhiệm vụ tích điểm theo hướng dẫn. Trên con đường luân hồi mênh mông, cậu gặp cô gái phân liệt tính cách Tiểu Ngọc.","qq-comics/thumbnails/656584.jpg"
"19","Cuối Thế Giới Vừa Bất Bại Đến Cầu Hôn","Cuối thế giới vừa bất bại đến chặn cửa mai mối, đối tượng đều là vũ khí hủy diệt hàng loạt.","qq-comics/thumbnails/657223.jpg"
"150","Dưới chân núi Bát Bảo","Dưới chân núi Bát Bảo, khi bạn muốn chết, nó nhất định sẽ kéo bạn lại, khiến bạn không thể chết được. Nhóm độc giả Bát Bảo Sơn: 792353782","qq-comics/thumbnails/640864.jpg"
"182","Thần điện ma cà rồng, đừng cắn tôi!","[Cập nhật mỗi thứ Bảy] Cô vô tình hôn một chàng trai đẹp đang ngủ say! Gì cơ? Chàng trai đẹp thức dậy thật sao? Anh ta đột nhiên biến thành ma cà rồng? Còn muốn hút máu cô nữa? Chẳng phải đây là trong giấc mơ sao? Vậy sao phía sau lại có nhiều yêu ma quỷ quái muốn đưa cô về nhà? Cô nên chọn ai đây? Nữ chính đang chờ online, gấp...","qq-comics/thumbnails/627872.jpg"
"80","Đấu Khúc Thiên Hạ","Cách đây sáu trăm năm, triều đại Võ Chu tôn sùng võ thuật toàn dân. Trên vùng đất này lan truyền một câu truyền thuyết: ai cũng có cơ hội trở thành Võ Tu, nhưng chỉ những người có thiên phú dị bẩm mới có thể chạm đến ngưỡng cửa của nghề Bào Tạo Sư. Nam chính Diệp Lăng dựa vào khả năng cảm nhận linh khí trời đất siêu cường, bắt đầu con đường trở thành Bào Tạo Sư mạnh nhất.","qq-comics/thumbnails/649364.jpg"
"14","Hội chứng nhạy cảm cao","Song thế xuyên không, cậu bé violon nhạy cảm Hứa Ân bị cuốn vào cuộc giằng co chua chát giữa kẻ mưu mô Ngô Tông Hách và chàng trai phóng khoáng Yến Vực. Cuộc chiến mơ hồ của yêu mà không được sẽ bắt đầu ngay~","qq-comics/thumbnails/657207.jpg"
"51","Chiến Binh Phi Thường Khá Mạnh","Thường Hồng Thăng vô tình bị cuốn vào trận chiến giữa bốn cao thủ hàng đầu của môn phái lớn nhất giang hồ — Lệ Môn. Trong quá trình này, tuy còn nhỏ tuổi nhưng anh rất mưu mẹo, đóng vai trò quan trọng, giúp đỡ Chu Vi Cuồng, người có xuất thân vô cùng phức tạp — vì anh khao khát được theo Chu Vi Cuồng làm sư phụ. Đó là một tai họa bất ngờ khiến quê hương Thường Hồng Thăng bị diệt vong, rồi Chu Vi Cuồng mới nhận anh làm đệ tử. Thường Hồng Thăng hoàn toàn không ngờ rằng, thảm họa giáng xuống quê hương mình thực ra là vì một mối tình ngang trái phía sau Chu Vi Cuồng.","qq-comics/thumbnails/656956.jpg"
"180","Siêu Thần Linh Chủ","[Cập nhật đúng giờ mỗi thứ Sáu] Thanh đao đen kỳ lạ xuất hiện một cách bí ẩn, gặp gỡ cô gái dễ thương tình cờ, thay đổi vận mệnh của Tích Ca mùa hè này. Cuộc sống yên bình chấm dứt đột ngột, cậu bé sống khép kín đạp mở cánh cửa thế giới mới—Chiến đấu đi, số phận chết tiệt!","qq-comics/thumbnails/630967.jpg"
"186","Họa Quái","Tìm kiếm và khai thác những câu chuyện rùng rợn tinh tế trong cuộc sống, có thể câu chuyện tiếp theo đang xảy ra ngay bên cạnh bạn...","qq-comics/thumbnails/637953.jpg"
"170","Tôi thật sự không phải Đứa Con Của Định Mệnh","Trịnh Đại Trang xuyên không sang thế giới khác, thức tỉnh Hệ Thống Kịch Bản Cuộc Đời. Ban đầu anh tưởng mình là Đứa Con Của Định Mệnh, thiên sinh Long Áo Thiên, ai ngờ chỉ là một vai phụ nhỏ bé.
May mà có hệ thống trong tay, Trịnh Đại Trang kết giao với nhiều nữ chính định mệnh, cướp cơ hội của nhiều đứa con định mệnh khác, vô tình bước lên đỉnh cao võ đạo.","qq-comics/thumbnails/652855.jpg"
"173","Ngự Niệm Sư","Cập nhật mỗi Chủ Nhật! Nhóm fan QQ: 535431411. Thuật Ngự Niệm cổ xưa là bí thuật siêu nhiên liên quan đến phong thủy võ học, âm dương ngũ hành và các yếu tố khác. Người sử dụng thuật này được gọi là Ngự Niệm Sư. Tuy nhiên, trong thế giới này, Ngự Niệm Sư lại là biểu tượng của cái ác. Nhân vật chính Tông Thiên Nhất là một thiếu niên Ngự Niệm Sư tu luyện ẩn dật trên núi. Cậu sẽ bắt đầu một cuộc phiêu lưu lớn thay đổi vận mệnh của Ngự Niệm Sư.","qq-comics/thumbnails/550479.jpg"
"3","Cứu Bảy Nữ Phản Diện Trong Hậu Cung Tàn Nhẫn","Tôi xuyên vào truyện, trở thành nam phản diện bị tiêu diệt sau ba ngày trong cuốn ""Thiên Nguyên Lục Địa Chi Duy Ngã Độc Tôn,"" còn gọi là ""Bảy Vợ Của Tôi Là Đại Phản Diện."" Tôi có hệ thống, nhiệm vụ là cứu thế giới. Nếu bảy nữ chính đều bị hắc hóa, thế giới sẽ diệt vong.
Vậy nên tôi phải dùng tình yêu để cảm hóa họ!","https://manhua.acimg.cn/vertical/0/10_15_20_2d4313b33e111d0db4114318f2d0f6df_1760080849162.jpg/420"
"151","Hương Vị Ngọt Ngào Là Màu Đỏ","Trời ơi, tôi thật sự đã tìm thấy thần tượng của mình! Nhưng tại sao anh ấy lại chảy máu? Và tôi chỉ muốn... Cập nhật mỗi thứ Sáu hàng tuần
Chào mừng tham gia nhóm fan truyện tranh Hương Vị Ngọt Số 2: 601592345","qq-comics/thumbnails/647178.jpg"
"175","Vợ Yêu Của Ác Ma","Doanh nhân lớn Su Rui qua đời, không chỉ để lại đế chế kinh doanh cho một người ngoài mà còn giao cả cô con gái quý giá cho người đó.
Su Lingxin thật sự không hiểu, người đàn ông tên Gu Shaoxuan đó có gì tốt? Hống hách, cộc cằn, vô lý—anh ta không chỉ chiếm đoạt tất cả những gì thuộc về cô mà còn ngang nhiên xem cô là tài sản của mình! Tại sao lại như vậy!?","qq-comics/thumbnails/623494.jpg"
"158","Bước Đi Trong Quá Khứ Của Chúng Ta","Ranran được tái sinh muốn cứu sếp của anh trai đã khuất, Trịnh Thiếu, nhưng thất bại vào phút chót. Tình cờ, cậu không chỉ phát hiện Trịnh Thiếu có liên quan đến cái chết của anh trai mình, mà còn phát hiện việc tái sinh của mình không đơn giản như vẻ ngoài... Cập nhật mỗi thứ Sáu!","qq-comics/thumbnails/649192.jpg"
"62","Kỷ Nguyên Thợ Săn Hạt Nhân","Trong Thế chiến thứ hai, Tiến sĩ Brandon Miro đã thực hiện một kế hoạch chỉnh sửa gen người mang tên ""Một Trăm Năm Cô Đơn."" 

Khi toàn bộ thí nghiệm gần kết thúc, Tiến sĩ Brandon đột nhiên biến mất không dấu vết, chỉ để lại một phòng thí nghiệm mang tên ""Khối Máu."" Hơn nửa thế kỷ sau, tất cả những điều này được phong kín trong tháp đồng hồ của Đại học Glasgow.

Có lẽ, vào khoảnh khắc Brandon bước ra khỏi phòng thí nghiệm năm 1943, kỷ nguyên định mệnh bắt đầu chuyển động.","qq-comics/thumbnails/656772.jpg"
"52","Sự Thăng Trầm của Thiên Giới","Nhân vật chính biết chị gái mình sẽ hạ thế. Qua năng lực của mình, anh phát hiện con bướm vốn nên được triệu hồi cùng anh sẽ xuất hiện ở Trung Quốc và trở thành binh khí nữ của Chu Tịch. Vì anh đã tai tiếng trong Võ Dục Giới và không thể tự mình đến Trung Quốc, nên đã sai những kẻ cướp khác đến đó.","qq-comics/thumbnails/656955.jpg"
"178","Cạm Bẫy Nữ Thần","Cô gái bị bạn thân phá hủy nhan sắc liệu có thể trả thù thành công?! Bị ép ký hợp đồng bán thân để tái sinh, số phận cô sẽ ra sao?","qq-comics/thumbnails/550693.jpg"
"100","Tiểu Thư Địa Phủ Là Mai Mối?!","Hôm nay vốn là ngày trọng đại của Phong Miểu Miểu, Tiểu Thư Địa Phủ, nhưng cô ấy không chịu chấp nhận cuộc hôn nhân sắp đặt với con trai của Nguyệt Lão mà chọn cách trốn tránh hôn lễ. Trong một trận hỗn loạn, bác sĩ thẩm mỹ Gan Li vô tội bị vạ lây, sợi dây duyên phận của anh bị cắt đứt một cách bất ngờ?! Bản thân vốn là trai tân, anh trở thành chàng độc thân thép định mệnh không có duyên trong đời này.
Sau một hồi bàn bạc, mọi người quyết định dạy cho Phong Miểu Miểu một bài học — từ hôm nay, ngươi, quỷ sai, sẽ kiêm nhiệm làm mai mối!","qq-comics/thumbnails/655961.jpg"
"107","Hệ Thống Nhân Vật Chính: Tôi Là Đại Ca Ở Các Giới","Phàm nhân Tần Xuyên vô tình xuyên không đến thế giới Đại Chu, trở thành đại phú nhị đại nhất. Mọi người cười tôi như phế vật, nhưng khi thấy chiếc BMW của tôi, họ sợ đến quỳ xuống gọi tôi là chủ nhân. Nữ đế cũng quỳ dưới xe sang của tôi... Tôi định tiếp tục tung hoành Đại Chu, nhưng hệ thống lại bắt tôi phiêu lưu vạn giới, trở thành nam chính爽文 mạnh nhất?!","qq-comics/thumbnails/655757.jpg"
"99","Lễ Hội Nhận Thức","Một thảm họa được gọi là “mô-êm” bất ngờ xuất hiện, khiến toàn bộ thế giới loài người rơi vào trạng thái ngưng trệ. Nhưng thảm họa không chỉ có vậy. Khi Tạ Uyển bước ra từ căn cứ ngầm, thế giới đã biến thành một hình dạng khác, quá khứ và tất cả mọi thứ của cô đều hóa hư vô. Để tồn tại, cũng như tìm kiếm gia đình mất tích, Tạ Uyển đã bước trên con đường trở thành “phản diện.”","qq-comics/thumbnails/655957.jpg"
"69","Bạn Gái Tôi Là Một Con Cá","C-Cậu thật sự... có một cái đuôi!! Cô gái mà tôi thầm thích là một con cá! Thế giới này rốt cuộc đã xảy ra chuyện gì vậy? Học sinh trung học bình thường Diệp Nhất không ngờ rằng sau khi tỏ tình, thế giới của cậu đã mở ra một cách hoàn toàn mới... Vì vậy, cậu bé được người cá chọn đã bắt đầu một hành trình tình yêu hài hước và đầy cảm hứng với vai trò người bảo vệ hoa...","qq-comics/thumbnails/656644.jpg"
"162","Miêu và Bạc Hà Mèo","[Vui lòng xem thông báo ghim] Pas tình cờ gặp Qing có mùi pheromone là bạc hà mèo; vì say mê mùi pheromone của Qing, Pas hoàn toàn bị thu hút bởi Qing. Anh cố gắng làm Qing tức giận để kích thích việc tiết pheromone của Qing; tưởng rằng mình đang lợi dụng Qing như một bạc hà mèo hình người, nhưng qua nhiều lần gây sự, họ hiểu nhau hơn và cảm thấy nếu là Qing... có thể được chăng?","qq-comics/thumbnails/643585.jpg"
"152","Tôi đang bị lỗi trong thế giới khác","Tôi trở thành thần trong thế giới ma pháp nhờ hệ thống tu chân phương Đông bí ẩn","qq-comics/thumbnails/653025.jpg"
"64","Tiểu Cẩu Mất Hồn","[Cập nhật mỗi cuối tuần] Cẩu Tiểu Linh vô tình mất một phần linh hồn, từ đó trở thành người dễ thu hút ma quỷ, đồng thời bắt đầu sự nghiệp giúp người khác giải quyết các sự kiện linh dị 'hàng ngày'. Nhưng thật ra cậu là một đứa nhát gan, ban đêm bị yêu quái dọa đến mất ngủ, chỉ mong tìm lại linh hồn đã mất để trở lại người bình thường. Nhờ sự giúp đỡ của chú mèo đen bí ẩn Tuyết Cầu, cuối cùng cũng có manh mối về linh hồn bị mất. Nhưng lần này, Tiểu Linh phải đối mặt với một người đàn ông khá rắc rối...","qq-comics/thumbnails/656695.jpg"
"4","Mồi nhử","Dưới mặt hồ yên ả, cá bơi quanh như mồi nhử. Trong câu lạc bộ, Giang Nhượng bị Thanh Châu vô hình ""dây câu"" dụ vào phòng riêng. Một cuộc đấu khẩu đầy dò xét ngay lập tức diễn ra—Thanh Châu trông như con mồi bị kiểm soát, nhưng thực ra là kẻ săn mồi đã sắp đặt kỹ càng. Khi dục vọng bùng nổ mãnh liệt, camera ẩn và máy nghe trộm ghi lại tất cả. Màu máu trên mặt hồ nhạt dần, tiếng thân mật rõ ràng lọt vào tai người thứ ba. Rốt cuộc ai mới là con cá thật sự mắc câu trong cám dỗ chết người này...?","https://manhua.acimg.cn/vertical/0/15_17_58_02bda806f661b0f2e3fa583fa1d90497_1757930323765.jpg/420"
"189","Tiệm Thuốc Đông Y Ở Thế Giới Khác","Tôi là một thầy thuốc đông y già tên là Tôn Gia Hữu, chuyên chữa trị cho những linh sử yêu quái không rõ nam nữ. Sau khi tốt nghiệp Đại học Đông y, tôi trở về nhà kế thừa tiệm thuốc đông y, không ngờ lại kích hoạt cơ chế và đến thế giới khác. Người ở thế giới này dựa vào hiệu ứng đặc biệt để chữa bệnh, chỉ trị triệu chứng chứ không trị gốc. Vì vậy tôi quyết định quảng bá đông y ở thế giới khác, nhưng tổ chức hiệu ứng đặc biệt—Linh Sử Giáo—xem tôi như cái gai trong mắt. Qua nhiều lần đối đầu với Linh Sử Giáo, tôi phát hiện ra một bí ẩn lớn hơn...","qq-comics/thumbnails/642221.jpg"
"31","Bị Ám Ảnh Bởi Ác Ma","Vệ Lâm chưa từng tin vào sự tồn tại của ác ma, cho đến khi cô cùng người yêu thuở nhỏ chuyển ra nước ngoài sinh sống, mới tin vào tất cả những gì đang diễn ra trước mắt. Cơn ác mộng liên tục xâm chiếm, dần dần ăn mòn linh hồn dưới ánh nắng, cho đến khi vị giám mục xuất hiện, mọi chuyện trong quá khứ mới được hé lộ...
1v3
【Cập nhật mỗi thứ Bảy】","qq-comics/thumbnails/656841.jpg"
"188","Thái La Chiến Ký","Sau 40.000 năm thăng trầm, nhân loại đã xây dựng một đế quốc rộng lớn trải dài khắp thiên hà. Nhưng thần ác, chủng tộc côn trùng, da xanh, kẻ phản bội! Những kẻ thù của nhân loại này đã để lại những vết thương không thể kể xiết trên thân thể người khổng lồ này.
Nhân loại giương cao ngọn cờ sinh tồn, nhưng biết bao xương cốt trung thành đã phơi mình trên hoang mạc. Nhưng kẻ thù của nhân loại đã vượt qua không gian thời gian, muốn bóp nghẹt nhân loại ngay từ trong nôi.
Hoàng đế khô cằn như xương khô, kết nối hai dòng thời gian, một đứa trẻ bị nguyền rủa, từ đó mở ra bức tranh hùng tráng này.","qq-comics/thumbnails/655123.jpg"
"46","Bảo bạn làm nông, vậy mà bạn lại thành hoàng đế của một đế quốc?","La Mạn: “Ta chính là thiên mệnh của các ngươi! Tất cả quỳ xuống trước ta!”
Vậy nên bảo bạn làm nông, nhưng làm sao mà bạn lại xây dựng được một đế quốc rộng lớn như vậy và trở thành hoàng đế?","qq-comics/thumbnails/656853.jpg"
"167","Thần Vũ Chi Linh","[Nhóm QQ trao đổi truyện tranh Thần Vũ Chi Linh: 432589391] Thái Sơ Giới là nơi linh hồn con người trở về sau khi chết, địa hình phức tạp, thành trì nhiều, do một số đế vương tướng soái đã thức tỉnh Thần Vũ Chi Linh cai trị. Tần Hy và Phương Tiềm vô tình lạc vào Thái Sơ Giới, gặp phải cuộc xâm lược của La Sát, họ mang trong mình truyền thuyết Thiên Tống, được Ngũ Tư đặt nhiều kỳ vọng, tu luyện Thần Vũ Chi Linh. Tuy nhiên, theo thời gian, họ dần phát hiện ra một nguy cơ lớn hơn ẩn sau cuộc xâm lược của La Sát...","qq-comics/thumbnails/627449.jpg"
"124","Sơn Hải Chúc Dung","Trong quá trình thực hiện nhiệm vụ do Học viện Khoa học giao phó, đội Lợi Nhẫn đột nhập vào hầm phòng thủ địch. Nhân vật chính Hạ Nhiên tình cờ phát hiện ra Chuông Đông Hoàng cổ xưa. Trong một sự trùng hợp, Hạ Nhiên kích hoạt cổng dịch chuyển của Chuông Đông Hoàng. Toàn bộ đội đặc nhiệm bị đưa đến hành tinh bí ẩn Sơn Hải Tinh, một thế giới đầy nguy hiểm và quái thú hoành hành. Thử thách sinh tồn trên vùng đất hiểm ác này sắp bắt đầu, một cuộc phiêu lưu tràn đầy hy vọng và dũng khí cũng sắp mở ra. [Nhóm fan: 676471479]","qq-comics/thumbnails/655326.jpg"
"138","Đầu Gấu","""Biao"" chỉ những võ sĩ được thuê, mục tiêu bảo vệ của họ cũng chỉ những người bị chính quyền treo thưởng truy nã. Vào thời điểm trước cuộc loạn dân cuối nhà Tùy, giang hồ nổi lên một cơn bão máu, ân oán tình thù của các phe phái dần dần được hé lộ.","qq-comics/thumbnails/540487.jpg"
"89","Ba Tuổi Thành Nữ Vương","Nữ vương Hila, người đã chết thảm trong kiếp trước, không chỉ tái sinh thành công chúa nhỏ của nước địch mà còn trở thành cháu gái của chồng cũ mình. Nữ vương bù nhìn 3 tuổi lần này thề sẽ trả thù, giành lại tất cả những gì thuộc về mình!","qq-comics/thumbnails/656296.jpg"
"70","Cuộc Chiến Tình Yêu Của Các Quý Ông","Một câu lạc bộ bí ẩn trong trường thu hút vô số nam sinh. Tại sao ngôi trường Đông Thành Trung học tưởng chừng bình thường này lại có sức hút đến vậy? Lý do chính là nó có thể giúp bất kỳ chàng trai nào cũng có bạn gái!? Cuộc chiến này sẽ tạo ra những tia lửa tình yêu nào giữa nam và nữ?","qq-comics/thumbnails/656650.jpg"
"45","Chúa tể Phổ La","Anh ta tên là Lý Bạn Phong, 'Phong' là đỉnh núi, không phải 'Phong' điên rồ. Bác sĩ nói anh ấy không điên.
Để cứu mạng một người bạn, anh đã đến sân ga số 96, lên chuyến tàu hơi nước 1160, đến tỉnh Phổ La đang dừng lại ở thời đại hơi nước.
Trên thế gian trăm môn phái, ai có thể so bì? Trong số vạn tu ở Phổ La, ai là người đứng đầu?
Bạn Phong mặc vest, đội mũ, cầm chổi lông gà, nghiêm túc hỏi: Hãy nói cho tôi biết, ai là Chúa tể Phổ La?","qq-comics/thumbnails/656764.jpg"
"87","Ngôi Sao Này","Từng là con trai của hoàng tộc nước Yên Nghiệp, anh bị lưu lạc trong cuộc nội chiến ở quê hương. Trải qua sinh tử, nhìn thấu sự chia ly, khi tuyệt vọng tột cùng thì được người tị nạn nước thù nuôi dưỡng. Mối hận máu giữa các quốc gia và tình thân gia đình cứu chuộc đan xen, hậu duệ hoàng tộc hồi sinh từ tro tàn. Để bảo vệ người thân yêu, anh thắp lại niềm tin và bước trên con đường cứu rỗi.","qq-comics/thumbnails/656359.jpg"
"78","Nhãn Quang của Kaher","Khi Dean còn rất nhỏ, cậu đã gặp phải chuyện kỳ lạ! Hồi đó, cả gia đình cậu đều tự sát một cách bí ẩn?! Chứng kiến tất cả những điều này, Dean luôn muốn làm rõ sự thật! Nhiều năm qua, cậu đã tìm kiếm từng manh mối từ ngày đó! Và khi lần theo từng dấu vết, cậu gặp một thông tin tự sát trên diễn đàn? Câu chuyện trinh thám căng thẳng và bí ẩn bắt đầu ngay bây giờ!","qq-comics/thumbnails/656616.jpg"
"106","Bạn Muối","Học bá Đồng Dương bị đình chỉ học vì đánh nhau khi mới vào học. Khi trở lại, các bạn cùng lớp đều sợ hãi và tránh xa cậu. Cậu trốn một mình khóc thì bất ngờ bị học bá Tiêu Chân bắt gặp, đe dọa không được còn bị đánh lại. Tiêu Chân vốn lạnh lùng không biết vì sao lại bắt đầu kèm cặp Đồng Dương, cho đến khi Đồng Dương phát hiện ra người đã đánh nhau với cậu ngày khai giảng chính là em trai của Tiêu Chân...","qq-comics/thumbnails/655835.jpg"
"137","Hắc Bạch Song Long","Cậu bé hư Mo Lang và thiên tài lạnh lùng Bạch Kỳ từ nhỏ sống cuộc sống chăn thả gia súc ở nước Niuzhan. Một ngày nọ, một sát thủ bí ẩn đến từ nước Huyền Vũ đã hoàn toàn đảo lộn cuộc sống của họ, hai người quyết định bắt đầu cuộc phiêu lưu.","qq-comics/thumbnails/645489.jpg"
